FaixaInicial	FaixaFinal	Quantidade
238080254	238090253	10000
238090254	238100253	10000
238100254	238110253	10000
238110254	238120253	10000
238120254	238130253	10000
238130254	238140253	10000
238140254	238150253	10000
238150254	238160253	10000
238160254	238170253	10000
238170254	238180253	10000
238180254	238190253	10000
238190254	238200253	10000
238200254	238210253	10000
238210254	238220253	10000
238220254	238230253	10000
238230254	238240253	10000
238240254	238250253	10000
238250254	238260253	10000
238260254	238270253	10000
238270254	238280253	10000
238280254	238290253	10000
238290254	238300253	10000
238300254	238310253	10000
238310254	238320253	10000
238320254	238330253	10000
238330254	238340253	10000
238340254	238350253	10000
238350254	238360253	10000
238360254	238370253	10000
238370254	238380253	10000
238380254	238390253	10000
238390254	238400253	10000
238400254	238410253	10000
238410254	238420253	10000
238420254	238430253	10000
238430254	238440253	10000
238440254	238450253	10000
238450254	238460253	10000
238460254	238470253	10000
238470254	238480253	10000
238480254	238490253	10000
238490254	238500253	10000
238500254	238510253	10000
238510254	238520253	10000
238520254	238530253	10000
238530254	238540253	10000
238540254	238550253	10000
238550254	238560253	10000
238560254	238570253	10000
238570254	238580253	10000
238580254	238590253	10000
238590254	238600253	10000
238600254	238610253	10000
238610254	238620253	10000
238620254	238630253	10000
238630254	238640253	10000
238640254	238650253	10000
238650254	238660253	10000
238660254	238670253	10000
238670254	238680253	10000
238680254	238690253	10000
238690254	238700253	10000
238700254	238710253	10000
238710254	238720253	10000
238720254	238730253	10000
238730254	238740253	10000
238740254	238750253	10000
238750254	238760253	10000
238760254	238770253	10000
238770254	238780253	10000
238780254	238790253	10000
238790254	238800253	10000
238800254	238810253	10000
238810254	238820253	10000
238820254	238830253	10000
238830254	238840253	10000
238840254	238850253	10000
238850254	238860253	10000
238860254	238870253	10000
238870254	238880253	10000
238880254	238890253	10000
238890254	238900253	10000
238900254	238910253	10000
238910254	238920253	10000
238920254	238930253	10000
238930254	238940253	10000
238940254	238950253	10000
238950254	238960253	10000
238960254	238970253	10000
238970254	238980253	10000
238980254	238990253	10000
238990254	239000253	10000
239000254	239010253	10000
239010254	239020253	10000
239020254	239030253	10000
239030254	239040253	10000
239040254	239050253	10000
239050254	239060253	10000
239060254	239070253	10000
239070254	239080253	10000
239080254	239090253	10000
239090254	239100253	10000
239100254	239110253	10000
239110254	239120253	10000
239120254	239130253	10000
239130254	239140253	10000
239140254	239150253	10000
239150254	239160253	10000
239160254	239170253	10000
239170254	239180253	10000
239180254	239190253	10000
239190254	239200253	10000
239200254	239210253	10000
239210254	239220253	10000
239220254	239230253	10000
239230254	239240253	10000
239240254	239250253	10000
239250254	239260253	10000
239260254	239270253	10000
239270254	239280253	10000
239280254	239290253	10000
239290254	239300253	10000
239300254	239310253	10000
239310254	239320253	10000
239320254	239330253	10000
239330254	239340253	10000
239340254	239350253	10000
239350254	239360253	10000
239360254	239370253	10000
239370254	239380253	10000
239380254	239390253	10000
239390254	239400253	10000
239400254	239410253	10000
239410254	239420253	10000
239420254	239430253	10000
239430254	239440253	10000
239440254	239450253	10000
239450254	239460253	10000
239460254	239470253	10000
239470254	239480253	10000
239480254	239490253	10000
239490254	239500253	10000
239500254	239510253	10000
239510254	239520253	10000
239520254	239530253	10000
239530254	239540253	10000
239540254	239550253	10000
239550254	239560253	10000
239560254	239570253	10000
239570254	239580253	10000
239580254	239590253	10000
239590254	239600253	10000
239600254	239610253	10000
239610254	239620253	10000
239620254	239630253	10000
239630254	239640253	10000
239640254	239650253	10000
239650254	239660253	10000
239660254	239670253	10000
239670254	239680253	10000
239680254	239690253	10000
239690254	239700253	10000
239700254	239710253	10000
239710254	239720253	10000
239720254	239730253	10000
239730254	239740253	10000
239740254	239750253	10000
239750254	239760253	10000
239760254	239770253	10000
239770254	239780253	10000
239780254	239790253	10000
239790254	239800253	10000
239800254	239810253	10000
239810254	239820253	10000
239820254	239830253	10000
239830254	239840253	10000
239840254	239850253	10000
239850254	239860253	10000
239860254	239870253	10000
239870254	239880253	10000
239880254	239890253	10000
239890254	239900253	10000
239900254	239910253	10000
239910254	239920253	10000
239920254	239930253	10000
239930254	239940253	10000
239940254	239950253	10000
239950254	239960253	10000
239960254	239970253	10000
239970254	239980253	10000
239980254	239990253	10000
239990254	240000253	10000
240000254	240010253	10000
240010254	240020253	10000
240020254	240030253	10000
240030254	240040253	10000
240040254	240050253	10000
240050254	240060253	10000
240060254	240070253	10000
240070254	240080253	10000
240080254	240090253	10000
240090254	240100253	10000
240100254	240110253	10000
240110254	240120253	10000
240120254	240130253	10000
240130254	240140253	10000
240140254	240150253	10000
240150254	240160253	10000
240160254	240170253	10000
240170254	240180253	10000
240180254	240190253	10000
240190254	240200253	10000
240200254	240210253	10000
240210254	240220253	10000
240220254	240230253	10000
240230254	240240253	10000
240240254	240250253	10000
240250254	240260253	10000
240260254	240270253	10000
240270254	240280253	10000
240280254	240290253	10000
240290254	240300253	10000
240300254	240310253	10000
240310254	240320253	10000
240320254	240330253	10000
240330254	240340253	10000
240340254	240350253	10000
240350254	240360253	10000
240360254	240370253	10000
240370254	240380253	10000
240380254	240390253	10000
240390254	240400253	10000
240400254	240410253	10000
240410254	240420253	10000
240420254	240430253	10000
240430254	240440253	10000
240440254	240450253	10000
240450254	240460253	10000
240460254	240470253	10000
240470254	240480253	10000
240480254	240490253	10000
240490254	240500253	10000
240500254	240510253	10000
240510254	240520253	10000
240520254	240530253	10000
240530254	240540253	10000
240540254	240550253	10000
240550254	240560253	10000
240560254	240570253	10000
240570254	240580253	10000
240580254	240590253	10000
240590254	240600253	10000
240600254	240610253	10000
240610254	240620253	10000
240620254	240630253	10000
240630254	240640253	10000
240640254	240650253	10000
240650254	240660253	10000
240660254	240670253	10000
240670254	240680253	10000
240680254	240690253	10000
240690254	240700253	10000
240700254	240710253	10000
240710254	240720253	10000
240720254	240730253	10000
240730254	240740253	10000
240740254	240750253	10000
240750254	240760253	10000
240760254	240770253	10000
240770254	240780253	10000
240780254	240790253	10000
240790254	240800253	10000
240800254	240810253	10000
240810254	240820253	10000
240820254	240830253	10000
240830254	240840253	10000
240840254	240850253	10000
240850254	240860253	10000
240860254	240870253	10000
240870254	240880253	10000
240880254	240890253	10000
240890254	240900253	10000
240900254	240910253	10000
240910254	240920253	10000
240920254	240930253	10000
240930254	240940253	10000
240940254	240950253	10000
240950254	240960253	10000
240960254	240970253	10000
240970254	240980253	10000
240980254	240990253	10000
240990254	241000253	10000
241000254	241010253	10000
241010254	241020253	10000
241020254	241030253	10000
241030254	241040253	10000
241040254	241050253	10000
241050254	241060253	10000
241060254	241070253	10000
241070254	241080253	10000
241080254	241090253	10000
241090254	241100253	10000
241100254	241110253	10000
241110254	241120253	10000
241120254	241130253	10000
241130254	241140253	10000
241140254	241150253	10000
241150254	241160253	10000
241160254	241170253	10000
241170254	241180253	10000
241180254	241190253	10000
241190254	241200253	10000
241200254	241210253	10000
241210254	241220253	10000
241220254	241230253	10000
241230254	241240253	10000
241240254	241250253	10000
241250254	241260253	10000
241260254	241270253	10000
241270254	241280253	10000
241280254	241290253	10000
241290254	241300253	10000
241300254	241310253	10000
241310254	241320253	10000
241320254	241330253	10000
241330254	241340253	10000
241340254	241350253	10000
241350254	241360253	10000
241360254	241370253	10000
241370254	241380253	10000
241380254	241390253	10000
241390254	241400253	10000
241400254	241410253	10000
241410254	241420253	10000
241420254	241430253	10000
241430254	241440253	10000
241440254	241450253	10000
241450254	241460253	10000
241460254	241470253	10000
241470254	241480253	10000
241480254	241490253	10000
241490254	241500253	10000
241500254	241510253	10000
241510254	241520253	10000
241520254	241530253	10000
241530254	241540253	10000
241540254	241550253	10000
241550254	241560253	10000
241560254	241570253	10000
241570254	241580253	10000
241580254	241590253	10000
241590254	241600253	10000
241600254	241610253	10000
241610254	241620253	10000
241620254	241630253	10000
241630254	241640253	10000
241640254	241650253	10000
241650254	241660253	10000
241660254	241670253	10000
241670254	241680253	10000
241680254	241690253	10000
241690254	241700253	10000
241700254	241710253	10000
241710254	241720253	10000
241720254	241730253	10000
241730254	241740253	10000
241740254	241750253	10000
241750254	241760253	10000
241760254	241770253	10000
241770254	241780253	10000
241780254	241790253	10000
241790254	241800253	10000
241800254	241810253	10000
241810254	241820253	10000
241820254	241830253	10000
241830254	241840253	10000
241840254	241850253	10000
241850254	241860253	10000
241860254	241870253	10000
241870254	241880253	10000
241880254	241890253	10000
241890254	241900253	10000
241900254	241910253	10000
241910254	241920253	10000
241920254	241930253	10000
241930254	241940253	10000
241940254	241950253	10000
241950254	241960253	10000
241960254	241970253	10000
241970254	241980253	10000
241980254	241990253	10000
241990254	242000253	10000
242000254	242010253	10000
242010254	242020253	10000
242020254	242030253	10000
242030254	242040253	10000
242040254	242050253	10000
242050254	242060253	10000
242060254	242070253	10000
242070254	242080253	10000
242080254	242090253	10000
242090254	242100253	10000
242100254	242110253	10000
242110254	242120253	10000
242120254	242130253	10000
242130254	242140253	10000
242140254	242150253	10000
242150254	242160253	10000
242160254	242170253	10000
242170254	242180253	10000
242180254	242190253	10000
242190254	242200253	10000
242200254	242210253	10000
242210254	242220253	10000
242220254	242230253	10000
242230254	242240253	10000
242240254	242250253	10000
242250254	242260253	10000
242260254	242270253	10000
242270254	242280253	10000
242280254	242290253	10000
242290254	242300253	10000
242300254	242310253	10000
242310254	242320253	10000
242320254	242330253	10000
242330254	242340253	10000
242340254	242350253	10000
242350254	242360253	10000
242360254	242370253	10000
242370254	242380253	10000
242380254	242390253	10000
242390254	242400253	10000
242400254	242410253	10000
242410254	242420253	10000
242420254	242430253	10000
242430254	242440253	10000
242440254	242450253	10000
242450254	242460253	10000
242460254	242470253	10000
242470254	242480253	10000
242480254	242490253	10000
242490254	242500253	10000
242500254	242510253	10000
242510254	242520253	10000
242520254	242530253	10000
242530254	242540253	10000
242540254	242550253	10000
242550254	242560253	10000
242560254	242570253	10000
242570254	242580253	10000
242580254	242590253	10000
242590254	242600253	10000
242600254	242610253	10000
242610254	242620253	10000
242620254	242630253	10000
242630254	242640253	10000
242640254	242650253	10000
242650254	242660253	10000
242660254	242670253	10000
242670254	242680253	10000
242680254	242690253	10000
242690254	242700253	10000
242700254	242710253	10000
242710254	242720253	10000
242720254	242730253	10000
242730254	242740253	10000
242740254	242750253	10000
242750254	242760253	10000
242760254	242770253	10000
242770254	242780253	10000
242780254	242790253	10000
242790254	242800253	10000
242800254	242810253	10000
242810254	242820253	10000
242820254	242830253	10000
242830254	242840253	10000
242840254	242850253	10000
242850254	242860253	10000
242860254	242870253	10000
242870254	242880253	10000
242880254	242890253	10000
242890254	242900253	10000
242900254	242910253	10000
242910254	242920253	10000
242920254	242930253	10000
242930254	242940253	10000
242940254	242950253	10000
242950254	242960253	10000
242960254	242970253	10000
242970254	242980253	10000
242980254	242990253	10000
242990254	243000253	10000
243000254	243010253	10000
243010254	243020253	10000
243020254	243030253	10000
243030254	243040253	10000
243040254	243050253	10000
243050254	243060253	10000
243060254	243070253	10000
243070254	243080253	10000
243080254	243090253	10000
243090254	243100253	10000
243100254	243110253	10000
243110254	243120253	10000
243120254	243130253	10000
243130254	243140253	10000
243140254	243150253	10000
243150254	243160253	10000
243160254	243170253	10000
243170254	243180253	10000
243180254	243190253	10000
243190254	243200253	10000
243200254	243210253	10000
243210254	243220253	10000
243220254	243230253	10000
243230254	243240253	10000
243240254	243250253	10000
243250254	243260253	10000
243260254	243270253	10000
243270254	243280253	10000
243280254	243290253	10000
243290254	243300253	10000
243300254	243310253	10000
243310254	243320253	10000
243320254	243330253	10000
243330254	243340253	10000
243340254	243350253	10000
243350254	243360253	10000
243360254	243370253	10000
243370254	243380253	10000
243380254	243390253	10000
243390254	243400253	10000
243400254	243410253	10000
243410254	243420253	10000
243420254	243430253	10000
243430254	243440253	10000
243440254	243450253	10000
243450254	243460253	10000
243460254	243470253	10000
243470254	243480253	10000
243480254	243490253	10000
243490254	243500253	10000
243500254	243510253	10000
243510254	243520253	10000
243520254	243530253	10000
243530254	243540253	10000
243540254	243550253	10000
243550254	243560253	10000
243560254	243570253	10000
243570254	243580253	10000
243580254	243590253	10000
243590254	243600253	10000
243600254	243610253	10000
243610254	243620253	10000
243620254	243630253	10000
243630254	243640253	10000
243640254	243650253	10000
243650254	243660253	10000
243660254	243670253	10000
243670254	243680253	10000
243680254	243690253	10000
243690254	243700253	10000
243700254	243710253	10000
243710254	243720253	10000
243720254	243730253	10000
243730254	243740253	10000
243740254	243750253	10000
243750254	243760253	10000
243760254	243770253	10000
243770254	243780253	10000
243780254	243790253	10000
243790254	243800253	10000
243800254	243810253	10000
243810254	243820253	10000
243820254	243830253	10000
243830254	243840253	10000
243840254	243850253	10000
243850254	243860253	10000
243860254	243870253	10000
243870254	243880253	10000
243880254	243890253	10000
243890254	243900253	10000
243900254	243910253	10000
243910254	243920253	10000
243920254	243930253	10000
243930254	243940253	10000
243940254	243950253	10000
243950254	243960253	10000
243960254	243970253	10000
243970254	243980253	10000
243980254	243990253	10000
243990254	244000253	10000
244000254	244010253	10000
244010254	244020253	10000
244020254	244030253	10000
244030254	244040253	10000
244040254	244050253	10000
244050254	244060253	10000
244060254	244070253	10000
244070254	244080253	10000
244080254	244090253	10000
244090254	244100253	10000
244100254	244110253	10000
244110254	244120253	10000
244120254	244130253	10000
244130254	244140253	10000
244140254	244150253	10000
244150254	244160253	10000
244160254	244170253	10000
244170254	244180253	10000
244180254	244190253	10000
244190254	244200253	10000
244200254	244210253	10000
244210254	244220253	10000
244220254	244230253	10000
244230254	244240253	10000
244240254	244250253	10000
244250254	244260253	10000
244260254	244270253	10000
244270254	244280253	10000
244280254	244290253	10000
244290254	244300253	10000
244300254	244310253	10000
244310254	244320253	10000
244320254	244330253	10000
244330254	244340253	10000
244340254	244350253	10000
244350254	244360253	10000
244360254	244370253	10000
244370254	244380253	10000
244380254	244390253	10000
244390254	244400253	10000
244400254	244410253	10000
244410254	244420253	10000
244420254	244430253	10000
244430254	244440253	10000
244440254	244450253	10000
244450254	244460253	10000
244460254	244470253	10000
244470254	244480253	10000
244480254	244490253	10000
244490254	244500253	10000
244500254	244510253	10000
244510254	244520253	10000
244520254	244530253	10000
244530254	244540253	10000
244540254	244550253	10000
244550254	244560253	10000
244560254	244570253	10000
244570254	244580253	10000
244580254	244590253	10000
244590254	244600253	10000
244600254	244610253	10000
244610254	244620253	10000
244620254	244630253	10000
244630254	244640253	10000
244640254	244650253	10000
244650254	244660253	10000
244660254	244670253	10000
244670254	244680253	10000
244680254	244690253	10000
244690254	244700253	10000
244700254	244710253	10000
244710254	244720253	10000
244720254	244730253	10000
244730254	244740253	10000
244740254	244750253	10000
244750254	244760253	10000
244760254	244770253	10000
244770254	244780253	10000
244780254	244790253	10000
244790254	244800253	10000
244800254	244810253	10000
244810254	244820253	10000
244820254	244830253	10000
244830254	244840253	10000
244840254	244850253	10000
244850254	244860253	10000
244860254	244870253	10000
244870254	244880253	10000
244880254	244890253	10000
244890254	244900253	10000
244900254	244910253	10000
244910254	244920253	10000
244920254	244930253	10000
244930254	244940253	10000
244940254	244950253	10000
244950254	244960253	10000
244960254	244970253	10000
244970254	244980253	10000
244980254	244990253	10000
244990254	245000253	10000
245000254	245010253	10000
245010254	245020253	10000
245020254	245030253	10000
245030254	245040253	10000
245040254	245050253	10000
245050254	245060253	10000
245060254	245070253	10000
245070254	245080253	10000
245080254	245090253	10000
245090254	245100253	10000
245100254	245110253	10000
245110254	245120253	10000
245120254	245130253	10000
245130254	245140253	10000
245140254	245150253	10000
245150254	245160253	10000
245160254	245170253	10000
245170254	245180253	10000
245180254	245190253	10000
245190254	245200253	10000
245200254	245210253	10000
245210254	245220253	10000
245220254	245230253	10000
245230254	245240253	10000
245240254	245250253	10000
245250254	245260253	10000
245260254	245270253	10000
245270254	245280253	10000
245280254	245290253	10000
245290254	245300253	10000
245300254	245310253	10000
245310254	245320253	10000
245320254	245330253	10000
245330254	245340253	10000
245340254	245350253	10000
245350254	245360253	10000
245360254	245370253	10000
245370254	245380253	10000
245380254	245390253	10000
245390254	245400253	10000
245400254	245410253	10000
245410254	245420253	10000
245420254	245430253	10000
245430254	245440253	10000
245440254	245450253	10000
245450254	245460253	10000
245460254	245470253	10000
245470254	245480253	10000
245480254	245490253	10000
245490254	245500253	10000
245500254	245510253	10000
245510254	245520253	10000
245520254	245530253	10000
245530254	245540253	10000
245540254	245550253	10000
245550254	245560253	10000
245560254	245570253	10000
245570254	245580253	10000
245580254	245590253	10000
245590254	245600253	10000
245600254	245610253	10000
245610254	245620253	10000
245620254	245630253	10000
245630254	245640253	10000
245640254	245650253	10000
245650254	245660253	10000
245660254	245670253	10000
245670254	245680253	10000
245680254	245690253	10000
245690254	245700253	10000
245700254	245710253	10000
245710254	245720253	10000
245720254	245730253	10000
245730254	245740253	10000
245740254	245750253	10000
245750254	245760253	10000
245760254	245770253	10000
245770254	245780253	10000
245780254	245790253	10000
245790254	245800253	10000
245800254	245810253	10000
245810254	245820253	10000
245820254	245830253	10000
245830254	245840253	10000
245840254	245850253	10000
245850254	245860253	10000
245860254	245870253	10000
245870254	245880253	10000
245880254	245890253	10000
245890254	245900253	10000
245900254	245910253	10000
245910254	245920253	10000
245920254	245930253	10000
245930254	245940253	10000
245940254	245950253	10000
245950254	245960253	10000
245960254	245970253	10000
245970254	245980253	10000
245980254	245990253	10000
245990254	246000253	10000
246000254	246010253	10000
246010254	246020253	10000
246020254	246030253	10000
246030254	246040253	10000
246040254	246050253	10000
246050254	246060253	10000
246060254	246070253	10000
246070254	246080253	10000
246080254	246090253	10000
246090254	246100253	10000
246100254	246110253	10000
246110254	246120253	10000
246120254	246130253	10000
246130254	246140253	10000
246140254	246150253	10000
246150254	246160253	10000
246160254	246170253	10000
246170254	246180253	10000
246180254	246190253	10000
246190254	246200253	10000
246200254	246210253	10000
246210254	246220253	10000
246220254	246230253	10000
246230254	246240253	10000
246240254	246250253	10000
246250254	246260253	10000
246260254	246270253	10000
246270254	246280253	10000
246280254	246290253	10000
246290254	246300253	10000
246300254	246310253	10000
246310254	246320253	10000
246320254	246330253	10000
246330254	246340253	10000
246340254	246350253	10000
246350254	246360253	10000
246360254	246370253	10000
246370254	246380253	10000
246380254	246390253	10000
246390254	246400253	10000
246400254	246410253	10000
246410254	246420253	10000
246420254	246430253	10000
246430254	246440253	10000
246440254	246450253	10000
246450254	246460253	10000
246460254	246470253	10000
246470254	246480253	10000
246480254	246490253	10000
246490254	246500253	10000
246500254	246510253	10000
246510254	246520253	10000
246520254	246530253	10000
246530254	246540253	10000
246540254	246550253	10000
246550254	246560253	10000
246560254	246570253	10000
246570254	246580253	10000
246580254	246590253	10000
246590254	246600253	10000
246600254	246610253	10000
246610254	246620253	10000
246620254	246630253	10000
246630254	246640253	10000
246640254	246650253	10000
246650254	246660253	10000
246660254	246670253	10000
246670254	246680253	10000
246680254	246690253	10000
246690254	246700253	10000
246700254	246710253	10000
246710254	246720253	10000
246720254	246730253	10000
246730254	246740253	10000
246740254	246750253	10000
246750254	246760253	10000
246760254	246770253	10000
246770254	246780253	10000
246780254	246790253	10000
246790254	246800253	10000
246800254	246810253	10000
246810254	246820253	10000
246820254	246830253	10000
246830254	246840253	10000
246840254	246850253	10000
246850254	246860253	10000
246860254	246870253	10000
246870254	246880253	10000
246880254	246890253	10000
246890254	246900253	10000
246900254	246910253	10000
246910254	246920253	10000
246920254	246930253	10000
246930254	246940253	10000
246940254	246950253	10000
246950254	246960253	10000
246960254	246970253	10000
246970254	246980253	10000
246980254	246990253	10000
246990254	247000253	10000
247000254	247010253	10000
247010254	247020253	10000
247020254	247030253	10000
247030254	247040253	10000
247040254	247050253	10000
247050254	247060253	10000
247060254	247070253	10000
247070254	247080253	10000
247080254	247090253	10000
247090254	247100253	10000
247100254	247110253	10000
247110254	247120253	10000
247120254	247130253	10000
247130254	247140253	10000
247140254	247150253	10000
247150254	247160253	10000
247160254	247170253	10000
247170254	247180253	10000
247180254	247190253	10000
247190254	247200253	10000
247200254	247210253	10000
247210254	247220253	10000
247220254	247230253	10000
247230254	247240253	10000
247240254	247250253	10000
247250254	247260253	10000
247260254	247270253	10000
247270254	247280253	10000
247280254	247290253	10000
247290254	247300253	10000
247300254	247310253	10000
247310254	247320253	10000
247320254	247330253	10000
247330254	247340253	10000
247340254	247350253	10000
247350254	247360253	10000
247360254	247370253	10000
247370254	247380253	10000
247380254	247390253	10000
247390254	247400253	10000
247400254	247410253	10000
247410254	247420253	10000
247420254	247430253	10000
247430254	247440253	10000
247440254	247450253	10000
247450254	247460253	10000
247460254	247470253	10000
247470254	247480253	10000
247480254	247490253	10000
247490254	247500253	10000
247500254	247510253	10000
247510254	247520253	10000
247520254	247530253	10000
247530254	247540253	10000
247540254	247550253	10000
247550254	247560253	10000
247560254	247570253	10000
247570254	247580253	10000
247580254	247590253	10000
247590254	247600253	10000
247600254	247610253	10000
247610254	247620253	10000
247620254	247630253	10000
247630254	247640253	10000
247640254	247650253	10000
247650254	247660253	10000
247660254	247670253	10000
247670254	247680253	10000
247680254	247690253	10000
247690254	247700253	10000
247700254	247710253	10000
247710254	247720253	10000
247720254	247730253	10000
247730254	247740253	10000
247740254	247750253	10000
247750254	247760253	10000
247760254	247770253	10000
247770254	247780253	10000
247780254	247790253	10000
247790254	247800253	10000
247800254	247810253	10000
247810254	247820253	10000
247820254	247830253	10000
247830254	247840253	10000
247840254	247850253	10000
247850254	247860253	10000
247860254	247870253	10000
247870254	247880253	10000
247880254	247890253	10000
247890254	247900253	10000
247900254	247910253	10000
247910254	247920253	10000
247920254	247930253	10000
247930254	247940253	10000
247940254	247950253	10000
247950254	247960253	10000
247960254	247970253	10000
247970254	247980253	10000
247980254	247990253	10000
247990254	248000253	10000
248000254	248010253	10000
248010254	248020253	10000
248020254	248030253	10000
248030254	248040253	10000
248040254	248050253	10000
248050254	248060253	10000
248060254	248070253	10000
248070254	248080253	10000
248080254	248090253	10000
248090254	248100253	10000
248100254	248110253	10000
248110254	248120253	10000
248120254	248130253	10000
248130254	248140253	10000
248140254	248150253	10000
248150254	248160253	10000
248160254	248170253	10000
248170254	248180253	10000
248180254	248190253	10000
248190254	248200253	10000
248200254	248210253	10000
248210254	248220253	10000
248220254	248230253	10000
248230254	248240253	10000
248240254	248250253	10000
248250254	248260253	10000
248260254	248270253	10000
248270254	248280253	10000
248280254	248290253	10000
248290254	248300253	10000
248300254	248310253	10000
248310254	248320253	10000
248320254	248330253	10000
248330254	248340253	10000
248340254	248350253	10000
248350254	248360253	10000
248360254	248370253	10000
248370254	248380253	10000
248380254	248390253	10000
248390254	248400253	10000
248400254	248410253	10000
248410254	248420253	10000
248420254	248430253	10000
248430254	248440253	10000
248440254	248450253	10000
248450254	248460253	10000
248460254	248470253	10000
248470254	248480253	10000
248480254	248490253	10000
248490254	248500253	10000
248500254	248510253	10000
248510254	248520253	10000
248520254	248530253	10000
248530254	248540253	10000
248540254	248550253	10000
248550254	248560253	10000
248560254	248570253	10000
248570254	248580253	10000
248580254	248590253	10000
248590254	248600253	10000
248600254	248610253	10000
248610254	248620253	10000
248620254	248630253	10000
248630254	248640253	10000
248640254	248650253	10000
248650254	248660253	10000
248660254	248670253	10000
248670254	248680253	10000
248680254	248690253	10000
248690254	248700253	10000
248700254	248710253	10000
248710254	248720253	10000
248720254	248730253	10000
248730254	248740253	10000
248740254	248750253	10000
248750254	248760253	10000
248760254	248770253	10000
248770254	248780253	10000
248780254	248790253	10000
248790254	248800253	10000
248800254	248810253	10000
248810254	248820253	10000
248820254	248830253	10000
248830254	248840253	10000
248840254	248850253	10000
248850254	248860253	10000
248860254	248870253	10000
248870254	248880253	10000
248880254	248890253	10000
248890254	248900253	10000
248900254	248910253	10000
248910254	248920253	10000
248920254	248930253	10000
248930254	248940253	10000
248940254	248950253	10000
248950254	248960253	10000
248960254	248970253	10000
248970254	248980253	10000
248980254	248990253	10000
248990254	249000253	10000
249000254	249010253	10000
249010254	249020253	10000
249020254	249030253	10000
249030254	249040253	10000
249040254	249050253	10000
249050254	249060253	10000
249060254	249070253	10000
249070254	249080253	10000
249080254	249090253	10000
249090254	249100253	10000
249100254	249110253	10000
249110254	249120253	10000
249120254	249130253	10000
249130254	249140253	10000
249140254	249150253	10000
249150254	249160253	10000
249160254	249170253	10000
249170254	249180253	10000
249180254	249190253	10000
249190254	249200253	10000
249200254	249210253	10000
249210254	249220253	10000
249220254	249230253	10000
249230254	249240253	10000
249240254	249250253	10000
249250254	249260253	10000
249260254	249270253	10000
249270254	249280253	10000
249280254	249290253	10000
249290254	249300253	10000
249300254	249310253	10000
249310254	249320253	10000
249320254	249330253	10000
249330254	249340253	10000
249340254	249350253	10000
249350254	249360253	10000
249360254	249370253	10000
249370254	249380253	10000
249380254	249390253	10000
249390254	249400253	10000
249400254	249410253	10000
249410254	249420253	10000
249420254	249430253	10000
249430254	249440253	10000
249440254	249450253	10000
249450254	249460253	10000
249460254	249470253	10000
249470254	249480253	10000
249480254	249490253	10000
249490254	249500253	10000
249500254	249510253	10000
249510254	249520253	10000
249520254	249530253	10000
249530254	249540253	10000
249540254	249550253	10000
249550254	249560253	10000
249560254	249570253	10000
249570254	249580253	10000
249580254	249590253	10000
249590254	249600253	10000
249600254	249610253	10000
249610254	249620253	10000
249620254	249630253	10000
249630254	249640253	10000
249640254	249650253	10000
249650254	249660253	10000
249660254	249670253	10000
249670254	249680253	10000
249680254	249690253	10000
249690254	249700253	10000
249700254	249710253	10000
249710254	249720253	10000
249720254	249730253	10000
249730254	249740253	10000
249740254	249750253	10000
249750254	249760253	10000
249760254	249770253	10000
249770254	249780253	10000
249780254	249790253	10000
249790254	249800253	10000
249800254	249810253	10000
249810254	249820253	10000
249820254	249830253	10000
249830254	249840253	10000
249840254	249850253	10000
249850254	249860253	10000
249860254	249870253	10000
249870254	249880253	10000
249880254	249890253	10000
249890254	249900253	10000
249900254	249910253	10000
249910254	249920253	10000
249920254	249930253	10000
249930254	249940253	10000
249940254	249950253	10000
249950254	249960253	10000
249960254	249970253	10000
249970254	249980253	10000
249980254	249990253	10000
249990254	250000253	10000
250000254	250010253	10000
250010254	250020253	10000
250020254	250030253	10000
250030254	250040253	10000
250040254	250050253	10000
250050254	250060253	10000
250060254	250070253	10000
250070254	250080253	10000
250080254	250090253	10000
250090254	250100253	10000
250100254	250110253	10000
250110254	250120253	10000
250120254	250130253	10000
250130254	250140253	10000
250140254	250150253	10000
250150254	250160253	10000
250160254	250170253	10000
250170254	250180253	10000
250180254	250190253	10000
250190254	250200253	10000
250200254	250210253	10000
250210254	250220253	10000
250220254	250230253	10000
250230254	250240253	10000
250240254	250250253	10000
250250254	250260253	10000
250260254	250270253	10000
250270254	250280253	10000
250280254	250290253	10000
250290254	250300253	10000
250300254	250310253	10000
250310254	250320253	10000
250320254	250330253	10000
250330254	250340253	10000
250340254	250350253	10000
250350254	250360253	10000
250360254	250370253	10000
250370254	250380253	10000
250380254	250390253	10000
250390254	250400253	10000
250400254	250410253	10000
250410254	250420253	10000
250420254	250430253	10000
250430254	250440253	10000
250440254	250450253	10000
250450254	250460253	10000
250460254	250470253	10000
250470254	250480253	10000
250480254	250490253	10000
250490254	250500253	10000
250500254	250510253	10000
250510254	250520253	10000
250520254	250530253	10000
250530254	250540253	10000
250540254	250550253	10000
250550254	250560253	10000
250560254	250570253	10000
250570254	250580253	10000
250580254	250590253	10000
250590254	250600253	10000
250600254	250610253	10000
250610254	250620253	10000
250620254	250630253	10000
250630254	250640253	10000
250640254	250650253	10000
250650254	250660253	10000
250660254	250670253	10000
250670254	250680253	10000
250680254	250690253	10000
250690254	250700253	10000
250700254	250710253	10000
250710254	250720253	10000
250720254	250730253	10000
250730254	250740253	10000
250740254	250750253	10000
250750254	250760253	10000
250760254	250770253	10000
250770254	250780253	10000
